Codigo Proveedor ;Nombre ;Detalle ;Detalle ;Familia;Clase ;Costo ;Precio Lista
Temperatura: Maxima De 230 ?C
Potencia: 47 Watts
Voltaje: 110 - 240 V ~ 50/60 Hz
Color: Dorado
Marca: Gama
Display: Lcd";"Modelo: Cp1 Nova Wl Dig 5D Sensi
Incluye: Bolsa De Almacenamiento - Manual
Botón: Encendido/Apagado Y De Control De Temperatura
Dimensiones De Embalaje (Cm): 42.4 X 5.5 X 13.1
Peso Bruto (G): 820
Tecnología: Tourmaline Ion - Nano Silver
Características: Placas De 30 Mm - Cable Giratorio De 360? - Cuenta Con Anillo Para Colgar Integrado Al Cable
Temperatura: Maxima De 230 ?C
Potencia: 47 Watts
Voltaje: 110 - 240 V ~ 50/60 Hz
Color: Dorado
Marca: Gama
Display: Lcd";28;28004;536000;750000

1051308;Planchita Gama Cp1 Nova Wl 5D ;"Marca: Gama
Modelo: Sensi Cp1 Nova Wl 5D Therapy
Color: Negro/Gris
Potencia: 47 Watts
Temperatura: Máxima De 230 °C Y Mínima De 160 °C
Tecnología: Tourmaline Ion - Nano Silver
Funciones: Alisa Y Crea Ondas En El Cabello
Características: Placas De 30 Mm - Cable Giratorio 360° - Cuenta Con Anillo Para Colgar Integrado Al Cable
Display: Lcd, Exhibe Los Ajustes De Temperatura
Voltaje: Bivolt
Botón: Enciende/Apaga Y De Control De La Temperatura
Peso Bruto (G): 821
Dimensiones De Embalaje (Cm): 42.4 X 5.5 X 13.1";"Marca: Gama
Modelo: Sensi Cp1 Nova Wl 5D Therapy
Color: Negro/Gris
Potencia: 47 Watts
Temperatura: Máxima De 230 °C Y Mínima De 160 °C
Tecnología: Tourmaline Ion - Nano Silver
Funciones: Alisa Y Crea Ondas En El Cabello
Características: Placas De 30 Mm - Cable Giratorio 360° - Cuenta Con Anillo Para Colgar Integrado Al Cable
Display: Lcd, Exhibe Los Ajustes De Temperatura
Voltaje: Bivolt
Botón: Enciende/Apaga Y De Control De La Temperatura
Peso Bruto (G): 821
Dimensiones De Embalaje (Cm): 42.4 X 5.5 X 13.1";28;28004;520000;727000

667746;Planchita Gama Cp3M Ceramic ;"Marca: Gama
Modelo: Cp3M Lit
Color: Negro/Rojo
Potencia: 39 Watts
Temperatura: Máxima De Hasta 220 °C
Tecnología: Tourmaline - Thermal Plus - Ion Plus - Nano Silver Antibacteriana
Funciones: Alisa Y Crea Ondas
Características: Sistema De Placas Flotantes Revestidas En Ceramic-Nano Tourmaline - Cable Giratorio 360° - Cuenta Con Anillo Para Colgar Integrado Al Cable - Grip Antideslizante Y Estructura En Plástico Thermal Plus
Voltaje: 110 - 240 V ~ 50/60 Hz
Botón: Enciende/Apaga
Peso Bruto (G): 495
Dimensiones De Embalaje (Cm): 34.5 X 6 X 12.1";"Marca: Gama
Modelo: Cp3M Lit
Color: Negro/Rojo
Potencia: 39 Watts
Temperatura: Máxima De Hasta 220 °C
Tecnología: Tourmaline - Thermal Plus - Ion Plus - Nano Silver Antibacteriana
Funciones: Alisa Y Crea Ondas
Características: Sistema De Placas Flotantes Revestidas En Ceramic-Nano Tourmaline - Cable Giratorio 360° - Cuenta Con Anillo Para Colgar Integrado Al Cable - Grip Antideslizante Y Estructura En Plástico Thermal Plus
Voltaje: 110 - 240 V ~ 50/60 Hz
Botón: Enciende/Apaga
Peso Bruto (G): 495
Dimensiones De Embalaje (Cm): 34.5 X 6 X 12.1";28;28004;347000;485000

1163445;Planchita Gama Eleg 3D Titan ;"Marca: Gama
Modelo: Elegance Bella Tourmaline Red Ion
Color: Negro
Potencia: 46 Watts
Temperatura: Maxima De 230 ?C
Tecnología: Tourmaline Ion - Micro Shine
Características: Tamaño De Las Placas : 25 Mm X 120 Mm - Posee Traba De Seguridad - Cable Giratorio De 360°
Botón: Integrado Para Encender/Apagar La Lampara
Voltaje: Bivolt
Peso Bruto (G): 491
Dimensiones De Embalaje (Cm): 34 X 6 X 9.1";"Marca: Gama
Modelo: Elegance Bella Tourmaline Red Ion
Color: Negro
Potencia: 46 Watts
Temperatura: Maxima De 230 ?C
Tecnología: Tourmaline Ion - Micro Shine
Características: Tamaño De Las Placas : 25 Mm X 120 Mm - Posee Traba De Seguridad - Cable Giratorio De 360°
Botón: Integrado Para Encender/Apagar La Lampara
Voltaje: Bivolt
Peso Bruto (G): 491
Dimensiones De Embalaje (Cm): 34 X 6 X 9.1";28;28004;363000;508000

1134810;Planchita Gama Eleg Bella;"Marca: Gama
Modelo: Elegance Bella Tourmaline Red Ion
Color: Negro
Potencia: 46 Watts
Temperatura: Maxima De 230 ?C
Tecnología: Tourmaline Ion - Micro Shine
Característicastamaño De Las Placas : 25 Mm X 120 Mm - Posee Traba De Seguridad - Cable Giratorio De 360°
Botón: Integrado Para Encender/Apagar La Lampara
Voltaje: Bivolt
Peso Bruto (G): 491
Dimensiones De Embalaje (Cm): 34 X 6 X 9.1";"Marca: Gama
Modelo: Elegance Bella Tourmaline Red Ion
Color: Negro
Potencia: 46 Watts
Temperatura: Maxima De 230 ?C
Tecnología: Tourmaline Ion - Micro Shine
Característicastamaño De Las Placas : 25 Mm X 120 Mm - Posee Traba De Seguridad - Cable Giratorio De 360°
Botón: Integrado Para Encender/Apagar La Lampara
Voltaje: Bivolt
Peso Bruto (G): 491
Dimensiones De Embalaje (Cm): 34 X 6 X 9.1";28;28004;215000;300000

1156928;Planchita Gama Elegance Led;"Marca: Gama
Modelo: Elegance Led Avocado
Color: Negro/Verde
Potencia: 47 Watts
Temperatura: Máxima De Hasta 230 °C (Con 6 Niveles De Ajuste: 130 °C A 230 °C)
Tecnología: Nano Silver - Ceramic Ion
Funciones: Alisa Y Crea Ondas
Características: Sistema De Placas Flotantes De 25 X 120 Mm Con Infusión En Aceite De Aguacate Y Macadamia, Que Facilita El Processo De Alisamiento - Cuenta Con Tecnología Ceramic Ion Que Distribuye Calor Uniforme En Los Pelos Y Ayuda A Reducir El Frizz - Posee Traba De Seguridad Y Anillo Para Colgar Integrado Al Cable
Display: Lcd Retroiluminado Por Led, Exhibe Los Ajustes De Temperatura
Voltaje: 100 - 240 V  50/60 Hz
Botón: Enciende/Apaga Y De Control De La Temperatura
Peso Bruto (G): 35.9 X 5.5 X 11.1";"Marca: Gama
Modelo: Elegance Led Avocado
Color: Negro/Verde
Potencia: 47 Watts
Temperatura: Máxima De Hasta 230 °C (Con 6 Niveles De Ajuste: 130 °C A 230 °C)
Tecnología: Nano Silver - Ceramic Ion
Funciones: Alisa Y Crea Ondas
Características: Sistema De Placas Flotantes De 25 X 120 Mm Con Infusión En Aceite De Aguacate Y Macadamia, Que Facilita El Processo De Alisamiento - Cuenta Con Tecnología Ceramic Ion Que Distribuye Calor Uniforme En Los Pelos Y Ayuda A Reducir El Frizz - Posee Traba De Seguridad Y Anillo Para Colgar Integrado Al Cable
Display: Lcd Retroiluminado Por Led, Exhibe Los Ajustes De Temperatura
Voltaje: 100 - 240 V  50/60 Hz
Botón: Enciende/Apaga Y De Control De La Temperatura
Peso Bruto (G): 35.9 X 5.5 X 11.1";28;28004;347000;485000

951067;Planchita Philips Bhh811 Style;"Marca: Philips
Modelo: Stylecare Bhh811
Color: Negro
Potencia: 35 Watts
Temperatura: Maxima De 210 ?C
Tecnología: Oneclick, Para Cambio Rápido De Los Accesorios
Características: Trae Placas Alisadoras Con Revestimiento Cerámico De 80 Mm Y Tubo De 25 Mm - Cable Giratorio Con Anillo Para Colgar Integrado - Posee Punta Con Aislamiento Térmico
Botón: Enciende/Apaga - Ajuste De Temperatura
Longitud Del Cable: 1.8 Metros
Voltaje: Bivolt
Peso Bruto (G): 687
Dimensiones De Embalaje (Cm): 24.1 X 9.1 X 12.3";"Marca: Philips
Modelo: Stylecare Bhh811
Color: Negro
Potencia: 35 Watts
Temperatura: Maxima De 210 ?C
Tecnología: Oneclick, Para Cambio Rápido De Los Accesorios
Características: Trae Placas Alisadoras Con Revestimiento Cerámico De 80 Mm Y Tubo De 25 Mm - Cable Giratorio Con Anillo Para Colgar Integrado - Posee Punta Con Aislamiento Térmico
Botón: Enciende/Apaga - Ajuste De Temperatura
Longitud Del Cable: 1.8 Metros
Voltaje: Bivolt
Peso Bruto (G): 687
Dimensiones De Embalaje (Cm): 24.1 X 9.1 X 12.3";28;28004;235000;329000

1066814;Planchita Philips Bhs378;"Planchita Philips Bhs378 Straight Care Bhs378 Ceramica E Infusion De Queratina - Negra
La Planchita De Pelo Philips Hp 8333/00 Dispone De Placas Cerámicas Suaves Como Seda Reduciendo Significativamente Los Tirones Y Evitando Que El Pelo Se Rompa O Corte, Podes Conseguir Un Pelo 2 Veces Más Suave Gracias A Las Placas Cerámicas Silkysmooth, Podes Cuidar Tu Pelo Y Tenerlo Sin Frizz Con Al Acondicionamiento Iónico Que Puede Darle Toda La Fuerza A Tu Pelo Y Obtener Un Peinado Increíblemente Brilloso Y Suave. El Periodo De Calentamiento De La Plancha Es Corto, En Tan Solo 60 Segundos Ya Está Listo Para Usarse.

Planchita De Pelo Philips Hp 8333/00 Profesional, Con Una Temperatura Máxima De 210°C, El Material De Sus Placas Es De Cerámica Con Las Que Podes Conseguir Un Alisado Suave, Brillante Y Sin Que Tu Cabello Se Suelte, Su Calentamiento Rápido Es En Tan Solo 60 Segundos Y Cuenta Con Apagado Automático.";"Planchita Philips Bhs378 Straight Care Bhs378 Ceramica E Infusion De Queratina - Negra
La Planchita De Pelo Philips Hp 8333/00 Dispone De Placas Cerámicas Suaves Como Seda Reduciendo Significativamente Los Tirones Y Evitando Que El Pelo Se Rompa O Corte, Podes Conseguir Un Pelo 2 Veces Más Suave Gracias A Las Placas Cerámicas Silkysmooth, Podes Cuidar Tu Pelo Y Tenerlo Sin Frizz Con Al Acondicionamiento Iónico Que Puede Darle Toda La Fuerza A Tu Pelo Y Obtener Un Peinado Increíblemente Brilloso Y Suave. El Periodo De Calentamiento De La Plancha Es Corto, En Tan Solo 60 Segundos Ya Está Listo Para Usarse.

Planchita De Pelo Philips Hp 8333/00 Profesional, Con Una Temperatura Máxima De 210°C, El Material De Sus Placas Es De Cerámica Con Las Que Podes Conseguir Un Alisado Suave, Brillante Y Sin Que Tu Cabello Se Suelte, Su Calentamiento Rápido Es En Tan Solo 60 Segundos Y Cuenta Con Apagado Automático.";28;28004;291000;407000

423380;Planchita Philips Ceramic ;Planchita Philips Hp-8333 Ceramic Silkysmooth 220 C Bivolt - Negra;Planchita Philips Hp-8333 Ceramic Silkysmooth 220 C Bivolt - Negra;28;28004;165000;231000

1132328;Kit Belleza Beauty Sec+Planc;"Marca: Britania
Modelo: Beauty Duo Rojo
Color: Negro Rojo
Potencia: Secadora: 2000 Vatios – Planchita: 36 Vatios
Voltaje: Secadora: 220V  60Hz – Planchita: 127-220 V ~ 60Hz
Caracteristicas: Planchita Con Placas De Cerámica, Cerradura De Seguridad, Cable Giratorio Y Gancho Para Gancho Para Cable Integrado – Secadora Con Gancho Para Gancho Para Gancho Para Cable Integrado
Tecnología: Turmalina De Iones
Temperatura: Secadora 3 + Chorro De Aire Frío
Velocidad: 2
Peso Bruto (G): 938
Dimensiones De Embalaje (Cm): 22,6 X 9,9 X 28,1";"Marca: Britania
Modelo: Beauty Duo Rojo
Color: Negro Rojo
Potencia: Secadora: 2000 Vatios – Planchita: 36 Vatios
Voltaje: Secadora: 220V  60Hz – Planchita: 127-220 V ~ 60Hz
Caracteristicas: Planchita Con Placas De Cerámica, Cerradura De Seguridad, Cable Giratorio Y Gancho Para Gancho Para Cable Integrado – Secadora Con Gancho Para Gancho Para Gancho Para Cable Integrado
Tecnología: Turmalina De Iones
Temperatura: Secadora 3 + Chorro De Aire Frío
Velocidad: 2
Peso Bruto (G): 938
Dimensiones De Embalaje (Cm): 22,6 X 9,9 X 28,1";28;28004;297000;416000

1137071;Kit Beleza Travel Sec+ Planch;"Marca: Gama
Modelo Secador: Potenza 3D Keration - Planchita: Elegance Keration
Color: Rose Gold
Potencia: Secador: 2.000  2.400 Watts - Planchita: 45    51 Watts
Voltaje: Secador: 220 - 240 V  50/60 Hz - Planchita: 100 - 240 V ~ 50/60 Hz
Tecnología: Nano Silver - Micro Glitt - 3D Therapy
Características: El Secador Cuenta Con Tecnología Micro Glitt Que Protege La Keratina Natural De Los Pelos Y Reduce La Caída Y 3D Therapy Que Proporciona Brillo, Reduce El Frizz Y Ayuda En La Reconstrucción De Los Pelos Dañados - La Planchita Con Traba De Seguridad, Posee Sistema De Placas Flotantes De 120 X 25 Mm Con Tecnología Micro Glitt - Cable Giratorio 360° - Ambos Cuentan Con Anillo Para Colgar Integrado Al Cable
Botón: Enciende/Apaga
Temperatura: Secador: 3 + Chorro De Aire Frío - Planchita: Máxima De 220 °C
Velocidad: 2
Longitud Del Cable: Secador 1.8 Metros
Peso Bruto (G): 1295
Dimensiones De Embalaje (Cm): 35.9 X 11.1 X 33.6
";"Marca: Gama
Modelo Secador: Potenza 3D Keration - Planchita: Elegance Keration
Color: Rose Gold
Potencia: Secador: 2.000  2.400 Watts - Planchita: 45    51 Watts
Voltaje: Secador: 220 - 240 V  50/60 Hz - Planchita: 100 - 240 V ~ 50/60 Hz
Tecnología: Nano Silver - Micro Glitt - 3D Therapy
Características: El Secador Cuenta Con Tecnología Micro Glitt Que Protege La Keratina Natural De Los Pelos Y Reduce La Caída Y 3D Therapy Que Proporciona Brillo, Reduce El Frizz Y Ayuda En La Reconstrucción De Los Pelos Dañados - La Planchita Con Traba De Seguridad, Posee Sistema De Placas Flotantes De 120 X 25 Mm Con Tecnología Micro Glitt - Cable Giratorio 360° - Ambos Cuentan Con Anillo Para Colgar Integrado Al Cable
Botón: Enciende/Apaga
Temperatura: Secador: 3 + Chorro De Aire Frío - Planchita: Máxima De 220 °C
Velocidad: 2
Longitud Del Cable: Secador 1.8 Metros
Peso Bruto (G): 1295
Dimensiones De Embalaje (Cm): 35.9 X 11.1 X 33.6
";28;28004;281000;393000

1156867;Kit Belleza Gama 3D Sec+Planch;"Marca: Gama
Secador: Potenza 3D Keration - Planchita: Elegance Keration
Color: Rose Gold
Potencia: Secador: 2.000   2.400 Watts - Planchita: 45  51 Watts
Voltaje: Secador: 220 - 240 V  50/60 Hz - Planchita: 100 - 240 V  50/60 Hz
Tecnología
Nano Silver - Micro Glitt - 3D Therapy
Características: El Secador Cuenta Con Tecnología Micro Glitt Que Protege La Keratina Natural De Los Pelos Y Reduce La Caída Y 3D Therapy Que Proporciona Brillo, Reduce El Frizz Y Ayuda En La Reconstrucción De Los Pelos Dañados - La Planchita Con Traba De Seguridad, Posee Sistema De Placas Flotantes De 120 X 25 Mm Con Tecnología Micro Glitt - Cable Giratorio 360° - Ambos Cuentan Con Anillo Para Colgar Integrado Al Cable
Botón: Enciende/Apaga
Temperatura: Secador: 3 + Chorro De Aire Frío - Planchita: Máxima De 220 °C
Velocidad: 2
Longitud Del Cablesecador: 1.8 Metros
Peso Bruto (G): 1295
Dimensiones De Embalaje (Cm): 35.9 X 11.1 X 33.6";"Marca: Gama
Secador: Potenza 3D Keration - Planchita: Elegance Keration
Color: Rose Gold
Potencia: Secador: 2.000   2.400 Watts - Planchita: 45  51 Watts
Voltaje: Secador: 220 - 240 V  50/60 Hz - Planchita: 100 - 240 V  50/60 Hz
Tecnología
Nano Silver - Micro Glitt - 3D Therapy
Características: El Secador Cuenta Con Tecnología Micro Glitt Que Protege La Keratina Natural De Los Pelos Y Reduce La Caída Y 3D Therapy Que Proporciona Brillo, Reduce El Frizz Y Ayuda En La Reconstrucción De Los Pelos Dañados - La Planchita Con Traba De Seguridad, Posee Sistema De Placas Flotantes De 120 X 25 Mm Con Tecnología Micro Glitt - Cable Giratorio 360° - Ambos Cuentan Con Anillo Para Colgar Integrado Al Cable
Botón: Enciende/Apaga
Temperatura: Secador: 3 + Chorro De Aire Frío - Planchita: Máxima De 220 °C
Velocidad: 2
Longitud Del Cablesecador: 1.8 Metros
Peso Bruto (G): 1295
Dimensiones De Embalaje (Cm): 35.9 X 11.1 X 33.6";28;28004;487000;681000

1154856;Secador Babyliss Pro 5510 Bamb;"Marca: Babylisspro
Modelo: Nano Titanium Bambino5510 Bnt5510Uz
Color: Negro
Potencia: 1.000  1.200 Watts
Voltaje: 100 - 220 V  50/60 Hz, Seleccionable
Tecnología: Nano Titanium
Características: Posee Rejilla Filtro Removible Para Facilitar La Limpieza Y Rejilla Delantera De Nano Titanium Que Mantiene La Temperatura Estable Y Proporciona Rapidez Para El Secado - Cuenta Con Anillo Para Colgar Integrado Al Cable
Temperatura: 2
Velocidad: 2
Longitud Del Cable: 1.85 Metros
Peso Bruto (G): 438
Dimensiones De Embalaje (Cm): 18.1 X 7.3 X 19.9";"Marca: Babylisspro
Modelo: Nano Titanium Bambino5510 Bnt5510Uz
Color: Negro
Potencia: 1.000  1.200 Watts
Voltaje: 100 - 220 V  50/60 Hz, Seleccionable
Tecnología: Nano Titanium
Características: Posee Rejilla Filtro Removible Para Facilitar La Limpieza Y Rejilla Delantera De Nano Titanium Que Mantiene La Temperatura Estable Y Proporciona Rapidez Para El Secado - Cuenta Con Anillo Para Colgar Integrado Al Cable
Temperatura: 2
Velocidad: 2
Longitud Del Cable: 1.85 Metros
Peso Bruto (G): 438
Dimensiones De Embalaje (Cm): 18.1 X 7.3 X 19.9";28;28003;198000;277000

1154863;Secador Babyliss Pro 9400 Turb;"Marca: Babylisspro
Modelo: Turbo Extreme B9400Uz
Color: Negro
Potencia: 2.200 Watts
Voltaje: 220V  50/60 Hz
Tecnología: Iónica
Características: Posee Filtro Removible Para Facilitar La Limpieza - Cuenta Con Anillo Para Colgar Integrado Al Cable
Temperatura: 3 + Chorro De Aire Frio
Velocidad: 2
Longitud Del Cable: 2.7 Metros
Peso Bruto (G): 1050
Dimensiones De Embalaje (Cm): 27.1 X 9.6 X 27.9";"Marca: Babylisspro
Modelo: Turbo Extreme B9400Uz
Color: Negro
Potencia: 2.200 Watts
Voltaje: 220V  50/60 Hz
Tecnología: Iónica
Características: Posee Filtro Removible Para Facilitar La Limpieza - Cuenta Con Anillo Para Colgar Integrado Al Cable
Temperatura: 3 + Chorro De Aire Frio
Velocidad: 2
Longitud Del Cable: 2.7 Metros
Peso Bruto (G): 1050
Dimensiones De Embalaje (Cm): 27.1 X 9.6 X 27.9";28;28003;520000;727000

1137019;Secador Britania Bsc09Rr 2000W;"Marca: Britania
Modelo: Duo Colors Bsc09Rrx
Color: Purpura
Potencia: 2.000 Watts
Voltaje: 220 V  60 Hz
Tecnología: Tourmaline Ion
Características: Rejilla Removible Para Facilitar La Limpieza Y Evitar El Acúmulo De Cabellos - Posee Anillo Para Colgar Integrado Al Mango
Temperatura: 3 + Chorro De Aire Frío
Velocidad: 2
Longitud Del Cable: 1.8 Metros
Peso Bruto (G): 744
Dimensiones De Embalaje (Cm): 25.7 X 9.9 X 28.5";"Marca: Britania
Modelo: Duo Colors Bsc09Rrx
Color: Purpura
Potencia: 2.000 Watts
Voltaje: 220 V  60 Hz
Tecnología: Tourmaline Ion
Características: Rejilla Removible Para Facilitar La Limpieza Y Evitar El Acúmulo De Cabellos - Posee Anillo Para Colgar Integrado Al Mango
Temperatura: 3 + Chorro De Aire Frío
Velocidad: 2
Longitud Del Cable: 1.8 Metros
Peso Bruto (G): 744
Dimensiones De Embalaje (Cm): 25.7 X 9.9 X 28.5";28;28003;190000;266000

1011418;Secador Britania Bsc2700 2000W;"Rejilla Posterior Removible Para Fácil Limpieza.
Posee Anillo Para Colgar Integrado Al Mango.
Tecnología: Tourmaline Ion.
Temperatura: 3 + Chorro De Aire Frío.
Posee 2 Velocidades. 
Longitud Del Cable: 1.8 Metros.
Potencia: 2.000 Watts.
Voltaje: 220V - 60 Hz.";"Rejilla Posterior Removible Para Fácil Limpieza.
Posee Anillo Para Colgar Integrado Al Mango.
Tecnología: Tourmaline Ion.
Temperatura: 3 + Chorro De Aire Frío.
Posee 2 Velocidades. 
Longitud Del Cable: 1.8 Metros.
Potencia: 2.000 Watts.
Voltaje: 220V - 60 Hz.";28;28003;198000;277000

1011395;Secador Britania Sp2300 2100W;"Marca: Britania
Modelo: Sp2300
Color: Púrpura
Potencia: 2.100 Watts
Voltaje: 220V  60Hz
Tecnología: Tourmaline Ion
Características: Cuenta Con Anillo Para Colgar Integrado Al Cable
Temperatura: 3 + Chorro De Aire Frío
Velocidad: 2
Longitud Del Cable: 1.9 Metros
Peso Bruto (G):709
Dimensiones De Embalaje (Cm):24.1 X 10 X 29.4";"Marca: Britania
Modelo: Sp2300
Color: Púrpura
Potencia: 2.100 Watts
Voltaje: 220V  60Hz
Tecnología: Tourmaline Ion
Características: Cuenta Con Anillo Para Colgar Integrado Al Cable
Temperatura: 3 + Chorro De Aire Frío
Velocidad: 2
Longitud Del Cable: 1.9 Metros
Peso Bruto (G):709
Dimensiones De Embalaje (Cm):24.1 X 10 X 29.4";28;28003;157000;220000

1163452;Secador Gama Diva Ceramic ;"Marca: Gama
Modelo: Diva Ceramic
Color: Negro
Potencia: 2.300 Watts
Voltaje: 220 - 240 V  50Hz
Tecnología: Ceramic - Nano Silver Antibacteriana
Características: Posee Anillo Para Colgar Integrado Al Mango
Temperatura: 2 + Chorro De Aire Frío
Velocidad: 2
Longitud Del Cable: 2.20 Metros
Peso Bruto (G): 1017
Dimensiones De Embalaje (Cm): 24.1 X 10 X 27";"Marca: Gama
Modelo: Diva Ceramic
Color: Negro
Potencia: 2.300 Watts
Voltaje: 220 - 240 V  50Hz
Tecnología: Ceramic - Nano Silver Antibacteriana
Características: Posee Anillo Para Colgar Integrado Al Mango
Temperatura: 2 + Chorro De Aire Frío
Velocidad: 2
Longitud Del Cable: 2.20 Metros
Peso Bruto (G): 1017
Dimensiones De Embalaje (Cm): 24.1 X 10 X 27";28;28003;314000;439000

665506;Secador Gama Eleganza Ion ;"Marca: Gama
Modelo: Eleganza Ion
Color: Negro
Potencia: 2,400 Vatios
Voltaje: 220 – 240 V ~ 50/60 Hz
Tecnología: Ion Plus
Características: Posee Anillo Para Colgar Integrado Al Mango
Temperatura: 3 + Chorro De Aire Frío
Velocidad: Dos
Longitud Del Cable: 2 Metros
Peso Bruto (G): 747
Dimensiones De Embalaje (Cm): 22,5 X 10,1 X 27,4";"Marca: Gama
Modelo: Eleganza Ion
Color: Negro
Potencia: 2,400 Vatios
Voltaje: 220 – 240 V ~ 50/60 Hz
Tecnología: Ion Plus
Características: Posee Anillo Para Colgar Integrado Al Mango
Temperatura: 3 + Chorro De Aire Frío
Velocidad: Dos
Longitud Del Cable: 2 Metros
Peso Bruto (G): 747
Dimensiones De Embalaje (Cm): 22,5 X 10,1 X 27,4";28;28003;207000;289000

723268;Secador Gama G-Evo 3800 Titan;"Marca: Gama
Modelo: Ion-It De Titanio G-Evo 3800
Color: Negro
Potencia: 2,300 Vatios
Voltaje: 220-240 ~ 50 / 60Hz
Tecnología: Titanio – Nano Plata – Iónico
Caracteristicas Cuenta Con Anillo Para Colgar Integrado Al Cable
La Temperatura: 2 + Chorro De Aire Frío
Velocidad: Dos
Peso Bruto (G): 978
Dimensiones De Embalaje (Cm): 28 X 10,1 X 20,1";"Marca: Gama
Modelo: Ion-It De Titanio G-Evo 3800
Color: Negro
Potencia: 2,300 Vatios
Voltaje: 220-240 ~ 50 / 60Hz
Tecnología: Titanio – Nano Plata – Iónico
Caracteristicas Cuenta Con Anillo Para Colgar Integrado Al Cable
La Temperatura: 2 + Chorro De Aire Frío
Velocidad: Dos
Peso Bruto (G): 978
Dimensiones De Embalaje (Cm): 28 X 10,1 X 20,1";28;28003;487000;681000

221986;Secador Gama Hc-125G Fd Pared ;"Marca: Gama
Modelo: Potenza 3D Keration
Color: Rose Gold
Potencia: 2  000  2  400 Watts
Voltaje: 220 - 240 V  50Hz
Tecnologia: Nano Silver - Micro Glitt - 3D Therapy
Caracteristicas: Cuenta Con Tecnologia Micro Glitt Que Protege La Keratina Natural De Los Pelos Y Reduce La Caida  Y 3D Therapy Que Proporciona Brillo  Reduce El Frizz Y Ayuda En La Reconstruccion De Los Pelos Dañados - Posee Anillo Para Colgar Integrado Al Cable
Temperatura: 3 + Chorro De Aire Frio
Velocidad: 2
Longitud Del Cable: 1  8 Metros
Peso Bruto  G  : 783
Dimensiones De Embalaje  Cm  : 23  1 X 10  6 X 28  2";"Marca: Gama
Modelo: Potenza 3D Keration
Color: Rose Gold
Potencia: 2  000  2  400 Watts
Voltaje: 220 - 240 V  50Hz
Tecnologia: Nano Silver - Micro Glitt - 3D Therapy
Caracteristicas: Cuenta Con Tecnologia Micro Glitt Que Protege La Keratina Natural De Los Pelos Y Reduce La Caida  Y 3D Therapy Que Proporciona Brillo  Reduce El Frizz Y Ayuda En La Reconstruccion De Los Pelos Dañados - Posee Anillo Para Colgar Integrado Al Cable
Temperatura: 3 + Chorro De Aire Frio
Velocidad: 2
Longitud Del Cable: 1  8 Metros
Peso Bruto  G  : 783
Dimensiones De Embalaje  Cm  : 23  1 X 10  6 X 28  2";28;28003;149000;208000

1156881;Secador Gama Potenza 3D;"Marcagama
Modelo: Potenza 3D Keration
Color: Rose Gold
Potencia: 2.000  2.400 Watts
Voltaje: 220 - 240 V  50Hz
Tecnología: Nano Silver - Micro Glitt - 3D Therapy
Características: Cuenta Con Tecnología Micro Glitt Que Protege La Keratina Natural De Los Pelos Y Reduce La Caída, Y 3D Therapy Que Proporciona Brillo, Reduce El Frizz Y Ayuda En La Reconstrucción De Los Pelos Dañados - Posee Anillo Para Colgar Integrado Al Cable
Temperatura: 3 + Chorro De Aire Frio
Velocidad: 2
Longitud Del Cable: 1.8 Metros
Peso Bruto (G): 783
Dimensiones De Embalaje (Cm): 23.1 X 10.6 X 28.2";"Marcagama
Modelo: Potenza 3D Keration
Color: Rose Gold
Potencia: 2.000  2.400 Watts
Voltaje: 220 - 240 V  50Hz
Tecnología: Nano Silver - Micro Glitt - 3D Therapy
Características: Cuenta Con Tecnología Micro Glitt Que Protege La Keratina Natural De Los Pelos Y Reduce La Caída, Y 3D Therapy Que Proporciona Brillo, Reduce El Frizz Y Ayuda En La Reconstrucción De Los Pelos Dañados - Posee Anillo Para Colgar Integrado Al Cable
Temperatura: 3 + Chorro De Aire Frio
Velocidad: 2
Longitud Del Cable: 1.8 Metros
Peso Bruto (G): 783
Dimensiones De Embalaje (Cm): 23.1 X 10.6 X 28.2";28;28003;272000;381000

1156997;Secador Gama Potenza Ion 2400W;"
Marca: Gama
Modelo: Potenza Ion
Color: Negro
Potencia: 2.000 ~ 2.400 Watts
Voltaje: 220 - 240 V 50/60 Hz
Características: Posee Anillo Para Colgar Integrado Al Cable
Temperatura: 3 + Chorro De Aire Frio
Velocidad: 2
Peso Bruto (G): 703
Dimensiones De Embalaje (Cm): 22.5 X 10 X 27.4
";"
Marca: Gama
Modelo: Potenza Ion
Color: Negro
Potencia: 2.000 ~ 2.400 Watts
Voltaje: 220 - 240 V 50/60 Hz
Características: Posee Anillo Para Colgar Integrado Al Cable
Temperatura: 3 + Chorro De Aire Frio
Velocidad: 2
Peso Bruto (G): 703
Dimensiones De Embalaje (Cm): 22.5 X 10 X 27.4
";28;28003;223000;312000

839549;Secador Philips Bhd174 2100W;"Secador De Pelo Philips
 Drycare Pro Modelo Bhd174
 Color Negro
 Voltaje 220-240V  50 / 60Hz
 Potencia 2100 Vatios
 Temperatura 3 Niveles De Temperatura + Chorro De Aire Frío
 Cuenta Con Un Anillo Colgante Integrado En El Cable
 Velocidad 2 Niveles Seleccionables
 Marca Philips
 Tecnología La Velocidad Del Aire Puede Alcanzar Hasta 95 Km / H
 Peso Bruto (G) 975
 Dimensiones Del Embalaje (Cm) 29.5 X 26.5 X 10
